id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
289257,1991,Cundinamarca,GUADUAS,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289258,1991,Meta,VISTAHERMOSA,Falso Positivo,Agente del Estado - Grupo Paramilitar,,7
289259,1991,Meta,VISTAHERMOSA,Asalto,Grupo Paramilitar,No Identificado,4
289260,1991,Tolima,PRADO,Desconocida,Grupo Paramilitar,No Identificado,7
289261,1991,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,6
289262,1991,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,6
289263,1991,Boyacá,CAMPOHERMOSO,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,9
289264,1991,Boyacá,GARAGOA,Ruta,Grupo Paramilitar,No Identificado,5
289265,1991,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,12
289266,1991,Meta,VISTAHERMOSA,Asalto,Agente del Estado,Ej�rcito Nacional,4
289267,1991,Boyacá,AQUITANIA,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
289268,1991,Santander,BARRANCABERMEJA,Otra �Cu�l?,Agente del Estado - Guerrilla,,4
289269,1991,Boyacá,AQUITANIA,Desconocida,Agente del Estado,No Identificado,4
289270,1991,Cundinamarca,EL PE�?N,Asalto,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,8
289271,1991,Arauca,ARAUQUITA,Asalto,Guerrilla,ELN,4
289272,1991,Cauca,Bolívar,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,17
289275,1991,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,4
289276,1991,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Grupo Posdesmovilización,,4
289277,1991,Cundinamarca,SOACHA,Retenci�n/Ejecuci�n,Desconocido,No aplica,7
289278,1991,Antioquia,BELLO,Asalto,Grupo Posdesmovilización,,4
289279,1991,Casanare,TRINIDAD,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,7
289280,1991,Antioquia,MEDELL?N,Asalto,Desconocido,No aplica,5
289281,1991,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Grupo Posdesmovilización,,4
289282,1991,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,4
289283,1991,Antioquia,MEDELL?N,Asalto,Desconocido,No aplica,4
289284,1991,Cesar,SAN ALBERTO,Asalto,Grupo Paramilitar,Autodefensas Campesinas del Sur del Cesar,4
289285,1991,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,4
289286,1991,Meta,LEJAN?AS,Ataque Indiscriminado,Guerrilla,FARC,4
289288,1991,Antioquia,CAROLINA,Asalto,Guerrilla,FARC,6
289289,1991,Antioquia,CAROLINA,Asalto,Guerrilla,FARC,6
289290,1991,Cauca,MIRANDA,Asalto,Grupo Paramilitar,No Identificado,4
289291,1991,Antioquia,COPACABANA,Asalto,Desconocido,No aplica,6
289292,1991,Antioquia,LA CEJA,Desconocida,Desconocido,No aplica,6
289294,1991,Antioquia,BELLO,Asalto,Guerrilla,ELN,9
289295,1991,Antioquia,BELLO,Asalto,Grupo Armado No Identificado,No aplica,9
289296,1991,Cundinamarca,VERGARA,Asalto,Grupo Armado No Identificado,No aplica,5
289300,1991,Cauca,JAMBAL?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
289301,1991,Sucre,SAN BENITO ABAD,Interceptaci�n,Guerrilla,ELN,7
289302,1991,Antioquia,MEDELL?N,Desconocida,Guerrilla,ELN,5
289303,1991,Antioquia,MEDELL?N,Desconocida,Guerrilla,ELN,13
289304,1991,Antioquia,ANDES,Desconocida,Desconocido,No aplica,9
289305,1991,Valle del Cauca,PALMIRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
289307,1991,Magdalena,CI�NAGA,Asalto,Grupo Paramilitar,No Identificado,5
289308,1991,Nariño,SAN ANDR�S DE TUMACO,Retenci�n/Ejecuci�n,Agente del Estado,Polic�a Nacional,4
289309,1991,Antioquia,CA�ASGORDAS,Interceptaci�n,Guerrilla,No Identificada,4
289310,1991,Santander,PUERTO PARRA,Asalto,Guerrilla,FARC,4
289311,1991,Santander,BUCARAMANGA,Asalto,Grupo Paramilitar,No Identificado,6
289312,1991,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,6
289314,1991,Meta,GRANADA,Asalto,Grupo Paramilitar,No Identificado,4
289315,1991,Cesar,BECERRIL,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,7
289316,1991,Cundinamarca,FUSAGASUG?,Asalto,Agente del Estado,Ej�rcito Nacional,8
289317,1990,Antioquia,SEGOVIA,Asalto,Agente del Estado,Polic�a Nacional,6
289318,1991,Cesar,BECERRIL,Reuni�n P�blica,Grupo Paramilitar,No Identificado,6
289319,1991,Antioquia,MEDELL?N,Atentado,Desconocido,No aplica,7
289320,1991,Santander,RIONEGRO,Ret�n,Guerrilla,ELN,4
289321,1991,Tolima,CHAPARRAL,Sicariato,Guerrilla,FARC,10
289322,1991,Cauca,EL TAMBO,Asalto,Grupo Paramilitar,No Identificado,4
289325,1991,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,7
289327,1991,Bolívar,SAN PABLO,Desconocida,Guerrilla,FARC,5
289328,1991,Boyacá,PUERTO Boyacá,Asalto,Grupo Armado No Identificado,No aplica,4
289330,1991,Cesar,EL COPEY,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289331,1991,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Guerrilla,ELN,8
289332,1991,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Desconocido,No aplica,9
289333,1991,Meta,MESETAS,Asalto,Grupo Paramilitar,No Identificado,4
289334,1991,Huila,VILLAVIEJA,Asalto,Grupo Paramilitar,No Identificado,4
289336,1991,Meta,PUERTO GAIT?N,Retenci�n/Ejecuci�n,Grupo Paramilitar,Otro,5
289337,1991,Antioquia,MEDELL?N,Ataque Indiscriminado,Desconocido,No aplica,8
289338,1991,Antioquia,AMAG?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289339,1991,Antioquia,Caldas,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289340,1991,Antioquia,SEGOVIA,Ataque Indiscriminado,Grupo Armado No Identificado,No Aplica,6
289341,1991,Cauca,CAJIB?O,Atentado,Guerrilla,FARC,7
289342,1991,Antioquia,SEGOVIA,Sicariato,Grupo Paramilitar,No Identificado,9
289343,1991,Antioquia,AMALFI,Desconocida,Grupo Paramilitar,No Identificado,4
289344,1991,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,4
289345,1991,Cauca,TIMBIQU?,Asalto,Grupo Armado No Identificado,No aplica,5
289346,1991,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Guerrilla,ELN,6
289347,1991,Casanare,PAZ DE ARIPORO,Asalto,Grupo Paramilitar,No Identificado,4
289348,1991,Cauca,Santander DE QUILICHAO,Retenci�n/Ejecuci�n,Guerrilla,FARC,7
289349,1991,Magdalena,FUNDACI?N,Desconocida,Grupo Paramilitar,No Identificado,7
289350,1991,Antioquia,COCORN?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
289351,1991,Meta,LEJAN?AS,Asalto,Grupo Paramilitar,No Identificado,5
289352,1991,Antioquia,LA CEJA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,6
289353,1991,Bolívar,CARTAGENA DE INDIAS,Asalto,Grupo Paramilitar,No Identificado,4
289354,1991,Valle del Cauca,FLORIDA,Asalto,Guerrilla,FARC,4
289355,1991,Norte de Santander,C?CUTA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,5
289356,1991,Antioquia,MEDELL?N,Ruta,Grupo Armado No Identificado,No aplica,5
289357,1991,Antioquia,NECOCL?,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,5
289358,1991,Risaralda,SANTUARIO,Asalto,Grupo Armado No Identificado,No aplica,4
289360,1991,Magdalena,CI�NAGA,Asalto,Grupo Armado No Identificado,No aplica,4
289361,1991,Boyacá,PESCA,Asalto,Grupo Armado No Identificado,No aplica,4
289362,1991,"Bogotá D.C.","Bogotá D.C.",Interceptaci�n,Guerrilla,FARC,8
289363,1991,Magdalena,ZONA BANANERA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Otro,5
289365,1991,Córdoba,CHIN?,Asalto,Grupo Armado No Identificado,No aplica,4
289368,1991,Magdalena,CI�NAGA,Asalto,Grupo Paramilitar,Otro,4
289370,1991,Cauca,CALOTO,Incursi�n,Grupo Armado No Identificado,No Aplica,20
289371,1991,Meta,SAN JUAN DE ARAMA,Reuni�n P�blica,Grupo Paramilitar,No Identificado,5
289372,1991,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,5
289374,1991,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,4
289376,1991,Antioquia,PUERTO TRIUNFO,Asalto,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,5
289377,1992,Valle del Cauca,Bolívar,Asalto,Agente del Estado - Grupo Paramilitar,,4
289378,1992,Caldas,LA DORADA,Asalto,Grupo Paramilitar,No Identificado,5
289381,1992,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,6
289382,1992,Magdalena,ARACATACA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289383,1992,Magdalena,ARACATACA,Interceptaci�n,Grupo Paramilitar,No Identificado,4
289384,1992,Antioquia,SANTO DOMINGO,Desconocida,Desconocido,No aplica,6
289385,1992,Antioquia,GUARNE,Desconocida,Desconocido,No aplica,6
289386,1992,Antioquia,MEDELL?N,Retenci�n/Ejecuci�n,Desconocido,No aplica,5
289387,1992,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,Otro,5
289388,1992,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,4
289389,1992,Casanare,YOPAL,Asalto,Grupo Paramilitar,No Identificado,4
289390,1992,Caquetá,SOLANO,Asalto,Grupo Armado No Identificado,No aplica,5
289391,1992,Córdoba,PUERTO LIBERTADOR,Asalto,Guerrilla,FARC,4
289392,1992,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,4
289393,1992,Casanare,YOPAL,Desconocida,Grupo Paramilitar,No Identificado,4
289394,1992,Santander,CIMITARRA,Asalto,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,9
289396,1992,Cauca,MERCADERES,Interceptaci�n,Grupo Armado No Identificado,No aplica,7
289397,1992,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,Otro,4
289399,1992,Antioquia,AMAG?,Desconocida,Desconocido,No aplica,4
289400,1992,Casanare,TRINIDAD,Asalto,Grupo Armado No Identificado,No aplica,5
289401,1992,Antioquia,MARINILLA,Asalto,Grupo Armado No Identificado,No aplica,5
289402,1992,Antioquia,CHIGOROD?,Desconocida,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,4
289403,1992,Valle del Cauca,TULU?,Asalto,Grupo Armado No Identificado,No aplica,4
289405,1992,Córdoba,SAHAG?N,Asalto,Grupo Paramilitar,No Identificado,5
289406,1992,Antioquia,CA�ASGORDAS,Asalto,Grupo Paramilitar,No Identificado,4
289407,1992,Meta,MESETAS,Retenci�n/Ejecuci�n,Desconocido,No aplica,4
289408,1992,Meta,MESETAS,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,7
289409,1992,Antioquia,MEDELL?N,Ataque Indiscriminado,Grupo Posdesmovilización,,4
289410,1992,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,No Identificado,7
289411,1992,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,4
289412,1992,Córdoba,SAN ANDR�S DE SOTAVENTO,Asalto,Agente del Estado,Ej�rcito Nacional,5
289414,1992,Antioquia,SANTO DOMINGO,Desconocida,Grupo Armado No Identificado,No aplica,4
289415,1992,Antioquia,RIONEGRO,Desconocida,Grupo Paramilitar,No Identificado,4
289417,1992,Sucre,OVEJAS,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289418,1992,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,4
289419,1992,Magdalena,FUNDACI?N,Asalto,Grupo Paramilitar,No Identificado,5
289420,1992,Antioquia,MEDELL?N,Desconocida,Guerrilla,ELN,4
289421,1992,Córdoba,AYAPEL,Asalto,Grupo Paramilitar,No Identificado,4
289422,1992,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,4
289423,1992,Antioquia,MEDELL?N,Ruta,Grupo Paramilitar,No Identificado,5
289425,1992,Magdalena,CI�NAGA,Asalto,Grupo Armado No Identificado,No aplica,6
289427,1992,Antioquia,MEDELL?N,Asalto,Desconocido,No aplica,7
289428,1992,Antioquia,BELLO,Ataque Indiscriminado,Guerrilla,ELN,9
289429,1992,Córdoba,MONTER?A,Ruta,Grupo Paramilitar,No Identificado,4
289430,1992,Antioquia,MUTAT?,Falso Positivo,Agente del Estado,Ej�rcito Nacional,6
289431,1992,Antioquia,MEDELL?N,Asalto,Grupo Paramilitar,No Identificado,4
289432,1992,Antioquia,DABEIBA,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
289433,1992,Santander,PUERTO PARRA,Ret�n,Agente del Estado,Ej�rcito Nacional,4
289434,1992,Magdalena,CHIVOLO,Asalto,Grupo Paramilitar,No Identificado,4
289436,1992,Meta,GRANADA,Atentado,Grupo Paramilitar,No Identificado,6
289438,1992,La Guajira,RIOHACHA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,8
289439,1992,Antioquia,ENVIGADO,Asalto,Grupo Armado No Identificado,No aplica,14
289440,1992,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,No Identificado,4
289441,1992,Boyacá,SOMONDOCO,Asalto,Grupo Paramilitar,No Identificado,6
289442,1992,Magdalena,CHIVOLO,Asalto,Agente del Estado,Ej�rcito Nacional,4
289443,1992,La Guajira,MAICAO,Asalto,Grupo Armado No Identificado,No aplica,5
289444,1992,Santander,EL CARMEN DE CHUCUR?,Asalto,Guerrilla,No Identificada,4
289445,1992,Santander,LAND?ZURI,Desconocida,Guerrilla,FARC,4
289446,1992,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,8
289447,1992,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,No Identificado,6
289448,1992,Magdalena,CI�NAGA,Asalto,Grupo Paramilitar,Otro,5
289449,1992,Casanare,HATO COROZAL,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289450,1992,"Bogotá D.C.","Bogotá D.C.",Sicariato,Grupo Paramilitar,Otro,10
289451,1992,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,4
289452,1992,Meta,SAN JUAN DE ARAMA,Ret�n,Agente del Estado,Ej�rcito Nacional,5
289453,1992,Santander,SAN VICENTE DE CHUCUR?,Ruta,Grupo Paramilitar,Otro,4
289454,1992,Santander,SAN VICENTE DE CHUCUR?,Desconocida,Guerrilla,ELN,4
289455,1992,Antioquia,SEGOVIA,Asalto,Guerrilla,No Identificada,4
289456,1992,Antioquia,MEDELL?N,Interceptaci�n,Desconocido,No aplica,5
289457,1992,Antioquia,MEDELL?N,Asalto,Desconocido,No aplica,8
289458,1992,Caquetá,FLORENCIA,Asalto,Grupo Paramilitar,,7
289459,1992,Tolima,PLANADAS,Desconocida,Guerrilla,FARC,4
289460,1992,Cesar,LA GLORIA,Desconocida,Agente del Estado,Ej�rcito Nacional,4
289461,1992,Antioquia,ARBOLETES,Ruta,Grupo Armado No Identificado,No aplica,5
289462,1992,Antioquia,CHIGOROD?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,6
289463,1992,Antioquia,TURBO,Ret�n,Grupo Paramilitar,No Identificado,4
289464,1992,Meta,EL CASTILLO,Desconocida,Grupo Paramilitar,No Identificado,4
289466,1992,Caquetá,EL PAUJ?L,Otra �Cu�l?,Grupo Paramilitar,No Identificado,4
289468,1992,Antioquia,SAN PEDRO DE URAB?,Ret�n,Guerrilla,Disidencia EPL,4
289469,1992,Cauca,CORINTO,Desconocida,Grupo Paramilitar,No Identificado,4
289470,1992,Risaralda,BEL�N DE UMBR?A,Ruta,Grupo Paramilitar,No Identificado,5
289471,1992,Tolima,PLANADAS,Desconocida,Guerrilla,No Identificada,4
289472,1992,Caquetá,MIL?N,Ret�n,Agente del Estado,Polic�a Nacional,4
289473,1992,Antioquia,MARINILLA,Ruta,Grupo Armado No Identificado,No aplica,5
289474,1992,Cesar,BECERRIL,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289475,1992,Norte de Santander,CUCUTILLA,Asalto,Guerrilla,ELN,6
289476,1992,Antioquia,NECOCL?,Incursi�n,Grupo Paramilitar,No Identificado,8
289477,1992,Antioquia,YOLOMB?,Sicariato,Grupo Paramilitar,No Identificado,4
289478,1992,Antioquia,YOLOMB?,Atentado,Grupo Paramilitar,No Identificado,4
289479,1992,Antioquia,MEDELL?N,Ruta,Grupo Armado No Dirimido,,6
289480,1992,Sucre,CHAL?N,Asalto,Grupo Armado No Dirimido,,8
289481,1992,Meta,PUERTO GAIT?N,Asalto,Agente del Estado,Ej�rcito Nacional,8
289482,1992,Santander,GIR?N,Retenci�n/Ejecuci�n,Agente del Estado,Polic�a Nacional,4
289483,1992,Boyacá,SAN PABLO DE BORBUR,Asalto,Grupo Paramilitar,No Identificado,5
289484,1992,Antioquia,NECOCL?,Asalto,Grupo Paramilitar,No Identificado,8
289485,1992,Santander,SANTA B?RBARA,Ataque Indiscriminado,Agente del Estado,Ej�rcito Nacional,11
289486,1992,Antioquia,TURBO,Asalto,Grupo Armado No Identificado,No aplica,6
289487,1992,Antioquia,APARTAD?,Asalto,Grupo Armado No Identificado,No aplica,5
289488,1992,Antioquia,APARTAD?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,8
289489,1992,Antioquia,APARTAD?,Asalto,Grupo Armado No Identificado,No aplica,6
289491,1992,Antioquia,RIONEGRO,Asalto,Grupo Paramilitar,No Identificado,4
289492,1992,Cesar,CHIMICHAGUA,Interceptaci�n,Grupo Paramilitar,No Identificado,4
289493,1992,Huila,AIPE,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,7
289494,1992,Casanare,YOPAL,Desconocida,Grupo Paramilitar,No Identificado,20
289495,1992,Sucre,SAMPU�S,Asalto,Grupo Paramilitar,No Identificado,4
289496,1992,Antioquia,TURBO,Asalto,Grupo Paramilitar,No Identificado,5
289497,1992,Cesar,CURUMAN?,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,6
289498,1992,Antioquia,REMEDIOS,Atentado,Grupo Paramilitar,No Identificado,9
289499,1992,Norte de Santander,TEORAMA,Asalto,Agente del Estado,Polic�a Nacional,7
289500,1992,Antioquia,BELLO,Ruta,Grupo Armado No Identificado,No aplica,4
289501,1992,Antioquia,YARUMAL,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,5
289503,1992,Antioquia,ITAG�?,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289504,1992,Meta,EL CASTILLO,Retenci�n/Ejecuci�n,Grupo Paramilitar,Otro,4
289505,1992,Nariño,SAN ANDR�S DE TUMACO,Asalto,Grupo Armado No Identificado,No aplica,4
289506,1992,Caldas,SAMAN?,Ataque Indiscriminado,Guerrilla,FARC,4
289507,1992,Tolima,COYAIMA,Desconocida,Desconocido,No aplica,4
289508,1993,Cesar,SAN MART?N,Reuni�n P�blica,Grupo Armado No Identificado,No aplica,6
289509,1993,Cundinamarca,LA VEGA,Asalto,Grupo Armado No Identificado,No aplica,4
289510,1993,Antioquia,APARTAD?,Asalto,Grupo Armado No Identificado,No aplica,4
289511,1993,Norte de Santander,HACAR?,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
289512,1993,Norte de Santander,HACAR?,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
289513,1993,Antioquia,URAMITA,Ruta,Guerrilla,FARC,7
289514,1993,Antioquia,MEDELL?N,Asalto,Grupo Paramilitar,No Identificado,6
289515,1993,Antioquia,APARTAD?,Asalto,Guerrilla,Disidencia EPL,4
289516,1993,Antioquia,APARTAD?,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289517,1993,Antioquia,BELLO,Desconocida,Agente del Estado,No Identificado,4
289518,1993,Cesar,LA GLORIA,Asalto,Agente del Estado,Ej�rcito Nacional,5
289519,1993,Antioquia,CHIGOROD?,Incursi�n,Grupo Paramilitar,No Identificado,22
289520,1993,Valle del Cauca,RESTREPO,Retenci�n/Ejecuci�n,Guerrilla,FARC,8
289521,1993,Boyacá,CU?TIVA,Asalto,Grupo Armado No Identificado,No aplica,4
289522,1993,Magdalena,ARACATACA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289523,1993,Norte de Santander,SAN CALIXTO,Asalto,Agente del Estado,Ej�rcito Nacional,4
289524,1993,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,4
289526,1994,Antioquia,ANZ?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289527,1993,Antioquia,MEDELL?N,Asalto,Grupo Paramilitar,No Identificado,5
289528,1992,Antioquia,SEGOVIA,Interceptaci�n,Agente del Estado,Ej�rcito Nacional,5
289529,1993,Cauca,SOTARA,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,4
289530,1993,Antioquia,SEGOVIA,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
289531,1993,Antioquia,LA ESTRELLA,Ataque Indiscriminado,Desconocido,No aplica,7
289532,1993,Antioquia,MEDELL?N,Asalto,Grupo Armado No Identificado,No aplica,6
289533,1993,Antioquia,TURBO,Asalto,Guerrilla,No Identificada,6
289534,1993,Antioquia,MEDELL?N,Citaci�n,Grupo Armado No Identificado,No aplica,7
289535,1993,Putumayo,VILLAGARZ?N,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,10
289538,1993,Antioquia,PEQUE,Asalto,Grupo Paramilitar,No Identificado,4
289539,1993,Cesar,PELAYA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289541,1993,Tolima,SAN ANTONIO,Ruta,Guerrilla,FARC,5
289542,1993,Antioquia,VALDIVIA,Interceptaci�n,Grupo Armado No Identificado,No aplica,4
289543,1993,Antioquia,ENVIGADO,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,4
289545,1993,Cesar,AGUACHICA,Desconocida,Guerrilla,ELN,7
289547,1993,Valle del Cauca,TULU?,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
289548,1993,Cesar,AGUACHICA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289550,1993,Caquetá,BEL�N DE LOS ANDAQU?ES,Asalto,Guerrilla,FARC,4
289551,1993,Antioquia,MEDELL?N,Asalto,Guerrilla,ELN,4
289553,1993,Antioquia,PUERTO NARE,Reuni�n P�blica,Grupo Paramilitar,No Identificado,4
289554,1993,Valle del Cauca,BUENAVENTURA,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,4
289555,1993,Tolima,SANTA ISABEL,Ruta,Grupo Paramilitar,No Identificado,4
289556,1993,Cundinamarca,SOACHA,Ruta,Grupo Paramilitar,No Identificado,10
289557,1993,Bolívar,Córdoba,Asalto,Grupo Armado No Identificado,No aplica,4
289558,1993,Antioquia,RIONEGRO,Ruta,Grupo Paramilitar,No Identificado,5
289559,1993,Risaralda,PEREIRA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289561,1993,Bolívar,MARGARITA,Ruta,Grupo Paramilitar,No Identificado,8
289562,1993,Antioquia,SANTA F� DE Antioquia,Asalto,Grupo Paramilitar,No Identificado,5
289565,1993,Antioquia,ARGELIA,Ruta,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,4
289566,1993,Risaralda,PEREIRA,Ruta,Guerrilla,FARC,4
289568,1993,Bolívar,Córdoba,Asalto,Grupo Paramilitar,No Identificado,4
289569,1993,Boyacá,SOCHA,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,4
289570,1993,Antioquia,ARGELIA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,4
289571,1993,Antioquia,BELLO,Sicariato,Desconocido,No aplica,4
289572,1993,La Guajira,MAICAO,Desconocida,Desconocido,No aplica,4
289573,1993,Antioquia,SAN PEDRO DE URAB?,Sicariato,Guerrilla,FARC,4
289574,1993,Valle del Cauca,TULU?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289575,1993,Cauca,JAMBAL?,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
289576,1993,Valle del Cauca,PALMIRA,Desconocida,Grupo Paramilitar,No Identificado,4
289577,1993,La Guajira,RIOHACHA,Asalto,Grupo Paramilitar,Autodefensas de Hern�n Giraldo,6
289578,1993,Antioquia,BELLO,Asalto,Grupo Armado No Identificado,No aplica,5
289579,1993,Antioquia,DABEIBA,Ret�n,Desconocido,No aplica,4
289580,1993,Antioquia,MEDELL?N,Asalto,Grupo Posdesmovilización,,12
289581,1993,Putumayo,PUERTO GUZM?N,Desconocida,Grupo Armado No Identificado,No aplica,7
289582,1993,Valle del Cauca,RIOFR?O,Falso Positivo,Agente del Estado,Ej�rcito Nacional,13
289583,1993,Antioquia,BELLO,Asalto,Desconocido,No aplica,4
289584,1993,La Guajira,LA JAGUA DEL PILAR,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
289585,1993,Antioquia,NECH?,Reuni�n P�blica,Guerrilla,No Identificada,8
