IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,COD_DANE_MUN,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
368784,,1,1,2004,73347,NORTE DEL TOLIMA,TOLIMA,HERVEO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368785,,1,1,2004,13580,MAGDALENA MEDIO,BOL?VAR,REGIDOR,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368786,,1,1,2004,18001,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,FLORENCIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368787,,1,1,2004,47660,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,SABANAS DE SAN ?NGEL,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368788,,1,1,2004,76126,CENTRO DEL VALLE,VALLE DEL CAUCA,CALIMA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368789,,1,1,2004,81001,LLANOS ORIENTALES,ARAUCA,ARAUCA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368790,,1,1,2004,19110,NORTE DEL CAUCA,CAUCA,BUENOS AIRES,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368791,,1,1,2004,15572,MAGDALENA MEDIO,BOYAC?,PUERTO BOYAC?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368792,,1,1,2004,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368793,,1,1,2004,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368794,,1,1,2004,19110,NORTE DEL CAUCA,CAUCA,BUENOS AIRES,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368795,,1,1,2004,86757,BAJO PUTUMAYO,PUTUMAYO,SAN MIGUEL,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368796,,1,1,2004,47745,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,SITIONUEVO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368797,,1,1,2004,17174,EJE CAFETERO,CALDAS,CHINCHIN?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368798,,1,1,2004,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368799,,1,1,2004,76863,NORTE DEL VALLE,VALLE DEL CAUCA,VERSALLES,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368800,,1,1,2004,50590,ARIARI GUAYABERO,META,PUERTO RICO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368801,,1,1,2004,86001,MEDIO PUTUMAYO,PUTUMAYO,MOCOA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368802,,1,1,2004,99773,ALTILLANURA,VICHADA,CUMARIBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368803,,1,1,2004,50313,ARIARI GUAYABERO,META,GRANADA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368804,,1,1,2004,95200,ARIARI GUAYABERO,GUAVIARE,MIRAFLORES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368805,,1,1,2004,20400,SERRANIA DEL PERIJA,CESAR,LA JAGUA DE IBIRICO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368806,,1,1,2004,47551,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PIVIJAY,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368807,,1,1,2004,52079,ANDEN PACIFICO SUR,NARI•O,BARBACOAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368808,,1,1,2004,86757,BAJO PUTUMAYO,PUTUMAYO,SAN MIGUEL,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368809,,1,1,2004,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368810,,1,1,2004,41020,CENTRO DEL HUILA,HUILA,ALGECIRAS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368811,,1,1,2004,66687,EJE CAFETERO,RISARALDA,SANTUARIO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368812,,1,1,2004,54001,AREA METROPOLITANA DE CUCUTA,NORTE DE SANTANDER,C?CUTA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368813,,1,1,2004,54261,AREA METROPOLITANA DE CUCUTA,NORTE DE SANTANDER,EL ZULIA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368814,,1,1,2004,5055,ORIENTE ANTIOQUE•O,ANTIOQUIA,ARGELIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368815,,1,1,2004,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368816,,1,1,2004,68176,SERRANIA DE LOS YARIGUIES,SANTANDER,CHIMA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368817,,1,1,2004,54001,AREA METROPOLITANA DE CUCUTA,NORTE DE SANTANDER,C?CUTA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368818,,1,1,2004,5129,VALLE DE ABURRA,ANTIOQUIA,CALDAS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368819,,1,1,2004,99773,ALTILLANURA,VICHADA,CUMARIBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368820,,1,1,2004,73873,SUMAPAZ,TOLIMA,VILLARRICA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368821,,1,1,2004,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368822,,1,1,2004,54810,CATATUMBO,NORTE DE SANTANDER,TIB?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368823,,1,1,2004,70713,MONTES DE MARIA,SUCRE,SAN ONOFRE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368824,,1,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368825,,1,1,2004,19318,ANDEN PACIFICO SUR,CAUCA,GUAP?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368826,,1,1,2004,17777,EJE CAFETERO,CALDAS,SUP?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368827,,1,1,2004,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368828,,1,1,2004,52079,ANDEN PACIFICO SUR,NARI•O,BARBACOAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368829,,1,1,2004,70713,MONTES DE MARIA,SUCRE,SAN ONOFRE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368830,,1,1,2004,81001,LLANOS ORIENTALES,ARAUCA,ARAUCA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368831,,1,1,2004,50251,ARIARI GUAYABERO,META,EL CASTILLO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368832,,1,1,2004,76233,SUR DEL VALLE,VALLE DEL CAUCA,DAGUA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368833,,1,1,2004,73283,NORTE DEL TOLIMA,TOLIMA,FRESNO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368834,CR009157,2,1,2004,25662,ALTIPLANO CUNDIBOYACENSE,CUNDINAMARCA,SAN JUAN DE RIOSECO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368835,CR013006,2,1,2004,99773,ALTILLANURA,VICHADA,CUMARIBO,Retenci¢n/Ejecuci¢n,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,2,Publicado
368837,,2,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368838,,2,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368839,,2,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368840,,2,1,2004,5585,MAGDALENA MEDIO,ANTIOQUIA,PUERTO NARE,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368841,,4,1,2004,95001,ARIARI GUAYABERO,GUAVIARE,SAN JOSê DEL GUAVIARE,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368842,,4,1,2004,66594,EJE CAFETERO,RISARALDA,QUINCH?A,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368843,,4,1,2004,47053,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ARACATACA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368844,,5,1,2004,73520,NORTE DEL TOLIMA,TOLIMA,PALOCABILDO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368845,,5,1,2004,50001,PIEDEMONTE LLANERO,META,VILLAVICENCIO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368846,,6,1,2004,54670,CATATUMBO,NORTE DE SANTANDER,SAN CALIXTO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368847,,7,1,2004,13244,MONTES DE MARIA,BOL?VAR,EL CARMEN DE BOL?VAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368848,,7,1,2004,47551,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PIVIJAY,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368849,,7,1,2004,23807,ALTO SINU Y SAN JORGE,C?RDOBA,TIERRALTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368850,,7,1,2004,5197,ORIENTE ANTIOQUE•O,ANTIOQUIA,COCORN?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368851,,8,1,2004,52427,ANDEN PACIFICO SUR,NARI•O,MAGö?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368852,,8,1,2004,23555,ALTO SINU Y SAN JORGE,C?RDOBA,PLANETA RICA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368853,,9,1,2004,47030,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ALGARROBO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368854,,9,1,2004,18610,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,SAN JOSê DEL FRAGUA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368855,,9,1,2004,47258,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,EL PI•?N,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368856,CR047904,10,1,2004,5604,NORDESTE ANTIOQUE•O,ANTIOQUIA,REMEDIOS,Incursi¢n,ND,Agente del Estado - Grupo Paramilitar,,0,1,0,0,1,0,1,1,2,,,1,Publicado
368857,,10,1,2004,13688,MAGDALENA MEDIO,BOL?VAR,SANTA ROSA DEL SUR,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368858,,10,1,2004,47318,SUR DE MAGDALENA,MAGDALENA,GUAMAL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368859,,10,1,2004,52079,ANDEN PACIFICO SUR,NARI•O,BARBACOAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368860,,11,1,2004,27001,ATRATO,CHOC?,QUIBD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368861,,11,1,2004,54800,CATATUMBO,NORTE DE SANTANDER,TEORAMA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368862,,12,1,2004,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368863,,13,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368864,,15,1,2004,13657,MONTES DE MARIA,BOL?VAR,SAN JUAN NEPOMUCENO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368865,,15,1,2004,54800,CATATUMBO,NORTE DE SANTANDER,TEORAMA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368866,,15,1,2004,47980,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ZONA BANANERA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368867,,15,1,2004,47053,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ARACATACA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368869,,16,1,2004,5107,NORTE DE ANTIOQUIA,ANTIOQUIA,BRICE•O,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368870,,16,1,2004,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368871,,17,1,2004,85010,PIEDEMONTE LLANERO,CASANARE,AGUAZUL,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368872,,17,1,2004,70001,MORROSQUILLO Y SABANAS DE SUCRE,SUCRE,SINCELEJO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368873,,17,1,2004,5667,ORIENTE ANTIOQUE•O,ANTIOQUIA,SAN RAFAEL,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368874,,17,1,2004,5147,URABA,ANTIOQUIA,CAREPA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368876,,18,1,2004,47288,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,FUNDACI?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368877,,18,1,2004,47288,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,FUNDACI?N,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368878,,20,1,2004,18860,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,VALPARA?SO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368879,,20,1,2004,95200,ARIARI GUAYABERO,GUAVIARE,MIRAFLORES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368880,,20,1,2004,44855,SERRANIA DEL PERIJA,LA GUAJIRA,URUMITA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368881,,20,1,2004,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368882,,20,1,2004,44855,SERRANIA DEL PERIJA,LA GUAJIRA,URUMITA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368883,,20,1,2004,47268,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,EL RETêN,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368884,,21,1,2004,27245,ATRATO,CHOC?,EL CARMEN DE ATRATO,Desconocida,ND,Agente del Estado,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368885,,21,1,2004,54405,AREA METROPOLITANA DE CUCUTA,NORTE DE SANTANDER,LOS PATIOS,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368886,,23,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368887,,23,1,2004,25438,PIEDEMONTE LLANERO,CUNDINAMARCA,MEDINA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368888,,24,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368889,,24,1,2004,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368890,,24,1,2004,47798,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,TENERIFE,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368891,,24,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368892,,24,1,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368893,,24,1,2004,70523,MORROSQUILLO Y SABANAS DE SUCRE,SUCRE,PALMITO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368894,,24,1,2004,54670,CATATUMBO,NORTE DE SANTANDER,SAN CALIXTO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368895,,24,1,2004,54670,CATATUMBO,NORTE DE SANTANDER,SAN CALIXTO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368896,,24,1,2004,54670,CATATUMBO,NORTE DE SANTANDER,SAN CALIXTO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368897,,27,1,2004,54245,CATATUMBO,NORTE DE SANTANDER,EL CARMEN,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368898,,29,1,2004,68081,MAGDALENA MEDIO,SANTANDER,BARRANCABERMEJA,Retenci¢n,Arma de Fuego,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0,1,0,0,0,0,0,0,1,,,1,Publicado
368899,,28,1,2004,5321,ORIENTE ANTIOQUE•O,ANTIOQUIA,GUATAPê,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368900,,29,1,2004,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368901,,1,2,2004,5172,URABA,ANTIOQUIA,CHIGOROD?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368902,,1,2,2004,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368904,,1,2,2004,5055,ORIENTE ANTIOQUE•O,ANTIOQUIA,ARGELIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368905,,1,2,2004,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368906,,1,2,2004,5172,URABA,ANTIOQUIA,CHIGOROD?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368907,,1,2,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368908,,1,2,2004,19050,PATIA,CAUCA,ARGELIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368909,,1,2,2004,17541,EJE CAFETERO,CALDAS,PENSILVANIA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368910,,1,2,2004,81794,SARARE,ARAUCA,TAME,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368911,,1,2,2004,19050,PATIA,CAUCA,ARGELIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368912,,1,2,2004,27361,VALLE DE SAN JUAN,CHOC?,ISTMINA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368913,,1,2,2004,47551,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PIVIJAY,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368914,,1,2,2004,13683,CANAL DEL DIQUE,BOL?VAR,SANTA ROSA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368915,CR002135,1,2,2004,85162,PIEDEMONTE LLANERO,CASANARE,MONTERREY,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368916,,1,2,2004,52233,PATIA,NARI•O,CUMBITARA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
368917,,2,2,2004,54498,CATATUMBO,NORTE DE SANTANDER,OCA•A,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368918,,2,2,2004,18029,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,ALBANIA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368919,,2,2,2004,44090,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,DIBULLA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368920,,2,2,2004,54810,CATATUMBO,NORTE DE SANTANDER,TIB?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368921,,2,2,2004,54810,CATATUMBO,NORTE DE SANTANDER,TIB?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368922,,2,2,2004,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368923,,2,2,2004,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368924,,3,2,2004,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368925,,3,2,2004,86320,BAJO PUTUMAYO,PUTUMAYO,ORITO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
368926,,5,2,2004,13442,MONTES DE MARIA,BOL?VAR,MAR?A LA BAJA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368927,,5,2,2004,70713,MONTES DE MARIA,SUCRE,SAN ONOFRE,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
368928,CR009022,4,2,2004,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,Arma de Fuego,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0,0,0,0,0,0,0,0,1,,,1,Publicado
