id,ano,dept,municipio,presuntoRes,desPresuntoRes,num
352901,2012,Antioquia,CaucaSIA,Guerrilla,FARC,1
352902,2012,Meta,VILLAVICENCIO,Guerrilla,FARC,1
352903,2012,Nariño,LOS ANDES,Desconocido,No aplica,1
352904,2012,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,No Identificada,1
352905,2012,Caquetá,FLORENCIA,Guerrilla,FARC,1
352906,2012,Caquetá,SAN VICENTE DEL CAGU?N,Desconocido,No aplica,1
352907,2012,Cesar,LA JAGUA DE IBIRICO,Guerrilla,No Identificada,4
352911,2012,La Guajira,MAICAO,Guerrilla,FARC,1
352912,2012,Norte de Santander,C?CUTA,Grupo Posdesmovilización,No Identificado,1
352913,2012,Norte de Santander,TIB?,Guerrilla,No Identificada,1
352914,2012,Antioquia,TURBO,Desconocido,No aplica,1
352915,2012,Valle del Cauca,PALMIRA,Desconocido,No aplica,1
352916,2012,Meta,VISTAHERMOSA,Desconocido,No aplica,1
352917,2012,Cauca,ARGELIA,Guerrilla,FARC,1
352918,2012,Chocó,BAGAD?,Guerrilla,No Identificada,1
352919,2012,Tolima,ROVIRA,Guerrilla,FARC,1
352920,2012,Norte de Santander,SAN CALIXTO,Guerrilla,No Identificada,1
352921,2012,Antioquia,APARTAD?,Guerrilla,FARC,1
352922,2012,Antioquia,ITUANGO,Guerrilla,No Identificada,1
352923,2012,Caldas,ANSERMA,Guerrilla,FARC,1
352924,2012,Nariño,RICAURTE,Guerrilla,FARC,1
352925,2012,Antioquia,CAREPA,Guerrilla,FARC,1
352926,2012,Santander,CIMITARRA,Desconocido,No aplica,1
352927,2012,Nariño,SAN ANDR�S DE TUMACO,Desconocido,No aplica,1
352928,2012,Córdoba,VALENCIA,Desconocido,No aplica,1
352929,2012,Valle del Cauca,DAGUA,Desconocido,No aplica,1
352930,2012,Cauca,MIRANDA,Desconocido,No aplica,1
352931,2012,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,No Identificada,1
352932,2012,Nariño,SANTA B?RBARA,Desconocido,No aplica,1
352933,2012,Nariño,POLICARPA,Desconocido,No aplica,1
352934,2012,Nariño,POLICARPA,Desconocido,No aplica,1
352943,2012,Nariño,SAN PABLO,Desconocido,No aplica,1
352944,2012,Nariño,LA CRUZ,Guerrilla,No Identificada,1
352945,2012,Norte de Santander,EL TARRA,Guerrilla,ELN,1
352946,2012,Nariño,SAN ANDR�S DE TUMACO,Desconocido,No aplica,1
352947,2012,Valle del Cauca,BUENAVENTURA,Guerrilla,FARC,1
352948,2012,Nariño,MALLAMA,Guerrilla,No Identificada,1
352949,2012,Meta,ACAC?AS,Desconocido,No aplica,1
352950,2012,Magdalena,EL BANCO,Desconocido,No aplica,1
352951,2012,Putumayo,MOCOA,Guerrilla,FARC,1
352952,2012,Caquetá,VALPARA?SO,Desconocido,No aplica,1
352953,2012,Putumayo,PUERTO GUZM?N,Guerrilla,FARC,1
352955,2012,Arauca,SARAVENA,Guerrilla,ELN,3
352958,2012,Meta,GRANADA,Desconocido,No aplica,1
352959,2012,Magdalena,ZONA BANANERA,Desconocido,No aplica,1
352960,2012,Cauca,MIRANDA,Guerrilla,No Identificada,1
352961,2012,Nariño,MALLAMA,Guerrilla,No Identificada,1
352962,2012,Nariño,SANTA B?RBARA,Grupo Posdesmovilización,No Identificado,2
352964,2012,Tolima,NATAGAIMA,Guerrilla,FARC,1
352965,2012,Nariño,POLICARPA,Guerrilla,No Identificada,1
352966,2012,Norte de Santander,C?CHIRA,Grupo Posdesmovilización,No Identificado,1
352967,2012,Valle del Cauca,BUENAVENTURA,Grupo Posdesmovilización,Urabe�os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,1
352978,2012,Risaralda,PEREIRA,Grupo Posdesmovilización,No Identificado,4
352982,2012,Caquetá,LA MONTA�ITA,Guerrilla,FARC,1
352983,2012,Boyacá,OTANCHE,Desconocido,No aplica,1
352984,2012,Nariño,SANTACRUZ,Guerrilla,No Identificada,1
352985,2012,Antioquia,ARGELIA,Guerrilla,No Identificada,1
352986,2012,Antioquia,ARGELIA,Guerrilla,No Identificada,1
352987,2012,Nariño,SAMANIEGO,Guerrilla,No Identificada,1
352988,2012,Antioquia,ARGELIA,Guerrilla,No Identificada,1
352989,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352990,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352991,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352992,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352993,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352994,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352995,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352996,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352997,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352998,2012,Chocó,QUIBD?,Desconocido,No aplica,1
352999,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353000,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353001,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353002,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353003,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353004,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353005,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353006,2012,Nariño,SANTA B?RBARA,Desconocido,No aplica,1
353007,2012,Chocó,QUIBD?,Desconocido,No aplica,1
353008,2012,Chocó,N?VITA,Guerrilla,ELN,1
353009,2012,Casanare,CH?MEZA,Desconocido,No aplica,1
353010,2012,Antioquia,YARUMAL,Guerrilla,No Identificada,1
353011,2012,Bolívar,CANTAGALLO,Guerrilla,FARC,1
353012,2012,Caquetá,PUERTO RICO,Desconocido,No aplica,1
353013,2012,Cesar,AGUACHICA,Desconocido,No aplica,1
353014,2012,Nariño,GUACHUCAL,Guerrilla,FARC,1
353015,2012,Cauca,PAT?A,Desconocido,No aplica,1
353016,2012,Tolima,DOLORES,Guerrilla,FARC,1
353017,2012,Caquetá,LA MONTA�ITA,Desconocido,No aplica,1
353018,2012,Cesar,GAMARRA,Desconocido,No aplica,1
353019,2012,Meta,URIBE,Desconocido,No aplica,1
353020,2012,Sucre,TOL? VIEJO,Desconocido,No aplica,1
353021,2012,Cauca,PIENDAM?,Desconocido,No aplica,1
353022,2012,Antioquia,BRICE�O,Desconocido,No aplica,1
353023,2012,Cauca,EL TAMBO,Guerrilla,No Identificada,2
353025,2012,Tolima,PLANADAS,Guerrilla,FARC,1
353026,2012,Cauca,Santander DE QUILICHAO,Desconocido,No aplica,1
353027,2012,Norte de Santander,TOLEDO,Guerrilla,ELN,1
353028,2012,Putumayo,PUERTO GUZM?N,Guerrilla,FARC,1
353029,2012,Bolívar,SAN MART?N DE LOBA,Desconocido,No aplica,1
353030,2012,Arauca,TAME,Guerrilla,ELN,1
353032,2012,Putumayo,PUERTO LEGU?ZAMO,Desconocido,No aplica,1
353033,2012,Cauca,L?PEZ DE MICAY,Guerrilla,FARC,1
353034,2012,Cauca,CAJIB?O,Guerrilla,FARC,1
353035,2012,Nariño,SAN ANDR�S DE TUMACO,Desconocido,No aplica,1
353036,2012,Casanare,YOPAL,Desconocido,No aplica,1
353037,2012,Santander,GIR?N,Desconocido,No aplica,1
353038,2012,Antioquia,AMALFI,Guerrilla,FARC,1
353039,2012,Antioquia,MEDELL?N,Desconocido,No aplica,1
353040,2012,Cauca,EL TAMBO,Guerrilla,FARC,1
353041,2012,Córdoba,MONTER?A,Desconocido,No aplica,1
353042,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353043,2012,Arauca,TAME,Guerrilla,ELN,1
353044,2012,Cundinamarca,PACHO,Guerrilla,FARC,1
353045,2012,Norte de Santander,CONVENCI?N,Guerrilla,No Identificada,1
353046,2012,Antioquia,URRAO,Desconocido,No aplica,1
353047,2012,Valle del Cauca,TULU?,Guerrilla,FARC,1
353048,2012,Cundinamarca,TABIO,Guerrilla,FARC,1
353049,2012,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,No Identificada,1
353051,2012,Nariño,GUAITARILLA,Guerrilla,FARC,1
353052,2012,Norte de Santander,C?CUTA,Desconocido,No aplica,1
353053,2012,Antioquia,VIG?A DEL FUERTE,Guerrilla,No Identificada,1
353054,2012,Antioquia,ITUANGO,Desconocido,No aplica,1
353055,2012,Cauca,Bolívar,Guerrilla,No Identificada,1
353056,2012,Huila,PALESTINA,Guerrilla,FARC,1
353057,2012,Cesar,BOSCONIA,Desconocido,No aplica,1
353058,2012,Chocó,BAJO BAUD?,Guerrilla,No Identificada,1
353059,2012,Nariño,SANTA B?RBARA,Guerrilla,FARC,1
353060,2012,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
353061,2012,Nariño,RICAURTE,Guerrilla,No Identificada,2
353063,2012,Córdoba,BUENAVISTA,Guerrilla,FARC,1
353064,2012,Valle del Cauca,TULU?,Guerrilla,FARC,1
353065,2012,Valle del Cauca,FLORIDA,Desconocido,No aplica,1
353066,2012,Nariño,LEIVA,Guerrilla,FARC,1
353067,2012,Cesar,GONZ?LEZ,Guerrilla,No Identificada,1
353068,2012,Antioquia,ITAG�?,Desconocido,No aplica,1
353069,2012,Cesar,GONZ?LEZ,Guerrilla,No Identificada,2
353071,2012,Tolima,PLANADAS,Desconocido,No aplica,1
353072,2012,Nariño,PASTO,Desconocido,No aplica,1
353073,2012,Putumayo,PUERTO LEGU?ZAMO,Guerrilla,FARC,1
353074,2012,Cesar,CURUMAN?,Desconocido,No aplica,1
353075,2012,Caldas,SAMAN?,Desconocido,No aplica,1
353076,2012,Caldas,LA DORADA,Guerrilla,FARC,1
353077,2012,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
353078,2012,Meta,PUERTO L?PEZ,Guerrilla,FARC,1
353080,2012,Putumayo,PUERTO GUZM?N,Guerrilla,No Identificada,1
353081,2012,Arauca,Arauca,Guerrilla,No Identificada,2
353083,2012,Vaupés,MIT?,Guerrilla,FARC,1
353084,2012,Cauca,ROSAS,Desconocido,No aplica,1
353085,2012,Caquetá,SAN JOS� DEL FRAGUA,Desconocido,No aplica,1
353088,2012,Antioquia,CaucaSIA,Grupo Posdesmovilización,No Identificado,1
353089,2012,Antioquia,DONMAT?AS,Desconocido,No aplica,1
353090,2012,Arauca,Arauca,Desconocido,No aplica,1
353091,2012,Norte de Santander,C?CUTA,Grupo Posdesmovilización,No Identificado,1
353092,2012,Norte de Santander,C?CUTA,Desconocido,No aplica,1
353093,2012,Nariño,ROBERTO PAY?N,Guerrilla,No Identificada,1
353094,2012,Huila,LA PLATA,Desconocido,No aplica,1
353095,2012,Caquetá,FLORENCIA,Guerrilla,No Identificada,1
353096,2012,Nariño,RICAURTE,Guerrilla,ELN,1
353097,2012,Arauca,TAME,Guerrilla,No Identificada,1
353098,2012,Nariño,T?QUERRES,Desconocido,No aplica,1
353099,2012,Cauca,PAT?A,Desconocido,No aplica,1
353100,2012,Cauca,PAT?A,Guerrilla,FARC,1
353102,2012,Meta,PUERTO CONCORDIA,Desconocido,No aplica,1
353103,2012,Valle del Cauca,BUENAVENTURA,Guerrilla,FARC,1
353104,2012,Chocó,ISTMINA,Desconocido,No aplica,1
353105,2012,Santander,Bolívar,Guerrilla,No Identificada,1
353106,2012,Caquetá,CURILLO,Grupo Posdesmovilización,No Identificado,3
353111,2012,Casanare,PAZ DE ARIPORO,Guerrilla,FARC,2
353113,2012,Meta,MESETAS,Desconocido,No aplica,1
353114,2012,Antioquia,MEDELL?N,Desconocido,No aplica,1
353115,2012,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,FARC,1
353116,2012,Caquetá,FLORENCIA,Guerrilla,No Identificada,1
353117,2012,Meta,URIBE,Guerrilla,No Identificada,2
353119,2012,Guaviare,MIRAFLORES,Desconocido,No aplica,1
353120,2012,Putumayo,PUERTO GUZM?N,Desconocido,No aplica,1
353121,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353122,2012,Meta,URIBE,Desconocido,No aplica,1
353123,2012,Antioquia,APARTAD?,Guerrilla,FARC,1
353124,2012,Cauca,EL TAMBO,Desconocido,No aplica,1
353125,2012,Cauca,EL TAMBO,Desconocido,No aplica,1
353126,2012,Cauca,EL TAMBO,Desconocido,No aplica,1
353127,2012,Cauca,EL TAMBO,Desconocido,No aplica,1
353128,2012,Cauca,EL TAMBO,Desconocido,No aplica,1
353129,2012,Cauca,EL TAMBO,Desconocido,No aplica,1
353130,2012,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,No Identificada,1
353131,2012,Vichada,PUERTO CARRE�O,Desconocido,No aplica,1
353132,2012,Cundinamarca,GIRARDOT,Guerrilla,FARC,1
353133,2012,Sucre,CHAL?N,Guerrilla,FARC,1
353134,2012,Nariño,POLICARPA,Grupo Posdesmovilización,No Identificado,1
353135,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353136,2012,Meta,VISTAHERMOSA,Guerrilla,FARC,1
353137,2012,Nariño,SANTA B?RBARA,Guerrilla,No Identificada,1
353138,2012,Caquetá,PUERTO RICO,Guerrilla,No Identificada,1
353139,2012,Antioquia,VALDIVIA,Desconocido,No aplica,1
353140,2012,Cauca,POPAY?N,Grupo Armado No Identificado,No aplica,1
353141,2012,Casanare,AGUAZUL,Guerrilla,ELN,1
353142,2012,Caquetá,PUERTO RICO,Guerrilla,FARC,1
353143,2012,Cesar,VALLEDUPAR,Desconocido,No aplica,2
353145,2012,Cesar,VALLEDUPAR,Desconocido,No aplica,1
353146,2012,Valle del Cauca,PALMIRA,Desconocido,No aplica,1
353147,2012,Bolívar,MOMP?S,Guerrilla,No Identificada,2
353149,2012,Norte de Santander,OCA�A,Desconocido,No aplica,1
353150,2012,Putumayo,PUERTO AS?S,Guerrilla,No Identificada,1
353151,2012,Córdoba,TIERRALTA,Guerrilla,No Identificada,1
353152,2012,Nariño,LOS ANDES,Guerrilla,No Identificada,2
353154,2012,Antioquia,DABEIBA,Desconocido,No aplica,1
353155,2012,Cauca,ARGELIA,Guerrilla,No Identificada,1
353156,2012,Nariño,POLICARPA,Guerrilla,No Identificada,1
353157,2012,Cauca,ARGELIA,Guerrilla,FARC,2
353158,2012,Nariño,SANTA B?RBARA,Desconocido,No aplica,1
353159,2012,Nariño,SANTA B?RBARA,Guerrilla,No Identificada,1
353160,2012,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,FARC,1
353161,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353162,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353163,2012,Nariño,POLICARPA,Grupo Posdesmovilización,No Identificado,1
353164,2012,Nariño,FRANCISCO PIZARRO,Guerrilla,FARC,1
353165,2012,Antioquia,NECOCL?,Desconocido,No aplica,1
353166,2012,Nariño,SAN ANDR�S DE TUMACO,Guerrilla,FARC,1
353167,2012,Caquetá,SOLANO,Guerrilla,No Identificada,1
353168,2012,Meta,PUERTO RICO,Desconocido,No aplica,1
353169,2012,Córdoba,TIERRALTA,Desconocido,No aplica,1
353173,2012,Caquetá,PUERTO RICO,Guerrilla,No Identificada,1
353174,2012,Antioquia,CIUDAD Bolívar,Desconocido,No aplica,6
353180,2012,Guaviare,MIRAFLORES,Desconocido,No aplica,1
353181,2012,Guaviare,SAN JOS� DEL Guaviare,Desconocido,No aplica,1
353182,2012,Antioquia,ANDES,Desconocido,No aplica,1
353183,2012,Cauca,PIENDAM?,Guerrilla,FARC,1
353184,2012,Chocó,QUIBD?,Guerrilla,ELN,1
353185,2012,Chocó,QUIBD?,Guerrilla,No Identificada,1
353186,2012,Córdoba,TIERRALTA,Desconocido,No aplica,1
353187,2012,Meta,VISTAHERMOSA,Desconocido,No aplica,1
353188,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353189,2012,Cauca,Santander DE QUILICHAO,Desconocido,No aplica,1
353190,2012,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,No Identificada,8
353198,2012,Nariño,LA CRUZ,Guerrilla,FARC,1
353199,2012,Cauca,ARGELIA,Guerrilla,No Identificada,4
353203,2012,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,2
353205,2012,Cesar,GAMARRA,Guerrilla,No Identificada,1
353206,2012,Caquetá,VALPARA?SO,Guerrilla,No Identificada,1
353207,2012,Caquetá,EL PAUJ?L,Desconocido,No aplica,1
353208,2012,Antioquia,SAN PEDRO DE URAB?,Desconocido,No aplica,1
353209,2012,Huila,PALERMO,Guerrilla,FARC,1
353210,2012,Nariño,LINARES,Guerrilla,No Identificada,1
353211,2012,Antioquia,MEDELL?N,Desconocido,No aplica,1
353212,2012,Magdalena,SANTA MARTA,Desconocido,No aplica,1
353213,2012,Cundinamarca,SAN JUAN DE RIOSECO,Guerrilla,No Identificada,1
353214,2012,Cauca,MORALES,Guerrilla,No Identificada,1
353215,2012,Valle del Cauca,CALI,Desconocido,No aplica,1
353217,2012,Caquetá,EL PAUJ?L,Guerrilla,FARC,1
353218,2012,Huila,PITALITO,Guerrilla,FARC,1
353219,2012,Antioquia,CaucaSIA,Grupo Posdesmovilización,No Identificado,1
353220,2012,Cesar,TAMALAMEQUE,Desconocido,No aplica,1
353221,2012,Meta,CUMARAL,Desconocido,No aplica,1
353222,2012,Norte de Santander,TEORAMA,Guerrilla,No Identificada,1
353223,2012,Nariño,LOS ANDES,Guerrilla,No Identificada,1
353224,2012,Antioquia,REMEDIOS,Guerrilla,No Identificada,1
353225,2012,Arauca,ARAUQUITA,Guerrilla,FARC,1
353226,2012,Cauca,POPAY?N,Desconocido,No aplica,1
353227,2012,Nariño,POLICARPA,Guerrilla,No Identificada,1
353228,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353229,2012,Arauca,Arauca,Desconocido,No aplica,1
353230,2012,Nariño,POLICARPA,Grupo Posdesmovilización,No Identificado,1
353231,2012,Nariño,LINARES,Desconocido,No aplica,1
353232,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353233,2012,Santander,RIONEGRO,Desconocido,No aplica,1
353234,2012,Nariño,POLICARPA,Desconocido,No aplica,1
353235,2012,Tolima,PLANADAS,Guerrilla,No Identificada,1
353236,2012,Nariño,LA CRUZ,Guerrilla,No Identificada,6
353242,2012,Bolívar,MONTECRISTO,Guerrilla,No Identificada,1
353243,2012,Santander,BUCARAMANGA,Desconocido,No aplica,1
353244,2012,Guaviare,SAN JOS� DEL Guaviare,Guerrilla,FARC,1
353245,2012,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,FARC,1
353246,2012,Nariño,COL?N,Guerrilla,FARC,1
353247,2012,Meta,PUERTO RICO,Guerrilla,No Identificada,1
353248,2012,Valle del Cauca,BUENAVENTURA,Guerrilla,No Identificada,1
