ano,dept,municipio,modalidad,presuntoRes,desPresuntoRes,num
0,Caquetá,CARTAGENA DEL CHAIR?,Desconocida,Guerrilla,No Identificada,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Cesar,R?O DE ORO,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Tolima,MURILLO,Desconocida,Desconocido,No aplica,1
0,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
0,Casanare,CH?MEZA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,HELICONIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,BETULIA,Desconocida,Grupo Paramilitar,No Identificado,1
0,Antioquia,BELLO,Desconocida,Desconocido,No aplica,1
0,Antioquia,MARINILLA,Desconocida,Desconocido,No aplica,1
0,Antioquia,GRANADA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,CAMPAMENTO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,Meta,PUERTO RICO,Desconocida,Grupo Paramilitar,No Identificado,1
0,Meta,PUERTO GAIT?N,Desconocida,Grupo Armado No Identificado,No aplica,1
0,Caquetá,FLORENCIA,Desconocida,Desconocido,No aplica,1
0,Santander,LEBRIJA,Desconocida,Desconocido,No aplica,1
0,Bolívar,CARTAGENA DE INDIAS,Desconocida,Desconocido,No aplica,1
0,Meta,URIBE,Desconocida,Desconocido,No aplica,1
0,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
0,Huila,GARZ?N,Desconocida,Desconocido,No aplica,1
0,Cesar,PELAYA,Desconocida,Desconocido,No aplica,1
0,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
2002,Antioquia,GRANADA,Coerci�n,Grupo Armado No Identificado,No Aplica,1
0,Magdalena,PLATO,Desconocida,Desconocido,No aplica,1
0,Sucre,SAN ONOFRE,Desconocida,Grupo Armado No Identificado,No aplica,1
0,Chocó,UNGU?A,Desconocida,Desconocido,No aplica,1
0,Santander,SAN MIGUEL,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
0,Antioquia,Nariño,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,VIG?A DEL FUERTE,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Guerrilla,No Identificada,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Magdalena,CHIVOLO,Desconocida,Grupo Paramilitar,No Identificado,1
0,Tolima,PLANADAS,Desconocida,Desconocido,No aplica,1
0,Cundinamarca,CABRERA,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,Antioquia,SEGOVIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,ARGELIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Meta,SAN MART?N,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,Sucre,CHAL?N,Desconocida,Desconocido,No aplica,1
0,Cundinamarca,SOACHA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,COCORN?,Desconocida,Guerrilla,No Identificada,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,La Guajira,RIOHACHA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Nariño,PASTO,Desconocida,Guerrilla,No Identificada,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Putumayo,ORITO,Desconocida,Desconocido,No aplica,1
0,Valle del Cauca,YOTOCO,Desconocida,Desconocido,No aplica,1
0,Bolívar,SAN PABLO,Desconocida,Desconocido,No aplica,1
0,Caquetá,FLORENCIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,Cauca,BALBOA,Desconocida,Desconocido,No aplica,1
0,Tolima,GUAMO,Desconocida,Desconocido,No aplica,1
0,Putumayo,ORITO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Quindio,ARMENIA,Desconocida,Desconocido,No aplica,1
1985,Cundinamarca,FUSAGASUG?,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,1
0,Antioquia,DABEIBA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Huila,GIGANTE,Desconocida,Desconocido,No aplica,1
0,Caquetá,FLORENCIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Meta,EL CASTILLO,Desconocida,Desconocido,No aplica,1
0,Sucre,SINCELEJO,Desconocida,Guerrilla,No Identificada,1
0,Antioquia,SANTO DOMINGO,Desconocida,Grupo Paramilitar,No Identificado,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Norte de Santander,C?CUTA,Desconocida,Desconocido,No aplica,1
0,Santander,BUCARAMANGA,Desconocida,Desconocido,No aplica,1
0,Boyacá,CHIVOR,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Paramilitar,No Identificado,1
0,Cundinamarca,LA MESA,Desconocida,Grupo Paramilitar,No Identificado,1
0,Valle del Cauca,FLORIDA,Desconocida,Desconocido,No aplica,1
0,Putumayo,ORITO,Desconocida,Desconocido,No aplica,1
0,Risaralda,QUINCH?A,Desconocida,Desconocido,No aplica,1
0,Antioquia,SAN ROQUE,Desconocida,Desconocido,No aplica,1
0,Antioquia,VEGACH?,Desconocida,Desconocido,No aplica,1
0,Caquetá,FLORENCIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Guerrilla,No Identificada,1
0,Valle del Cauca,ZARZAL,Desconocida,Desconocido,No aplica,1
0,Norte de Santander,EL ZULIA,Desconocida,Desconocido,No aplica,1
0,Cauca,Santander DE QUILICHAO,Desconocida,Desconocido,No aplica,1
0,Caquetá,MIL?N,Desconocida,Guerrilla,No Identificada,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Meta,GRANADA,Desconocida,Desconocido,No aplica,1
0,Caquetá,SOLITA,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,Cauca,ARGELIA,Desconocida,Guerrilla,No Identificada,1
0,Atlántico,BARRANQUILLA,Desconocida,Desconocido,No aplica,1
0,Tolima,PLANADAS,Desconocida,Desconocido,No aplica,1
0,Cundinamarca,QUIPILE,Desconocida,Desconocido,No aplica,1
0,Cauca,SU?REZ,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Paramilitar,No Identificado,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,PUERTO BERR?O,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Grupo Armado No Identificado,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Magdalena,CI�NAGA,Desconocida,Desconocido,No aplica,1
0,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
0,Magdalena,ZONA BANANERA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,Antioquia,SAN FRANCISCO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Guerrilla,No Identificada,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Caquetá,VALPARA?SO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Tolima,SAN ANTONIO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Huila,SALADOBLANCO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Arauca,PUERTO ROND?N,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Cauca,EL TAMBO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Meta,VILLAVICENCIO,Desconocida,Desconocido,No aplica,1
0,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
0,Nariño,PASTO,Desconocida,Desconocido,No aplica,1
0,Cundinamarca,LA MESA,Desconocida,Grupo Paramilitar,No Identificado,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Casanare,YOPAL,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Meta,VILLAVICENCIO,Desconocida,Grupo Armado No Identificado,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,EL CARMEN DE VIBORAL,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Caquetá,EL DONCELLO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Caquetá,VALPARA?SO,Desconocida,Desconocido,No aplica,1
0,Caquetá,FLORENCIA,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Grupo Armado No Identificado,No aplica,1
0,Vichada,CUMARIBO,Desconocida,Guerrilla,No Identificada,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Caldas,SAMAN?,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,EL BAGRE,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Atlántico,BARRANQUILLA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,Meta,VILLAVICENCIO,Desconocida,Desconocido,No aplica,1
0,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
0,Nariño,SAN ANDR�S DE TUMACO,Desconocida,Desconocido,No aplica,1
0,Antioquia,LA PINTADA,Desconocida,Desconocido,No aplica,1
0,Antioquia,TOLEDO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Quindio,ARMENIA,Desconocida,Desconocido,No aplica,1
0,Boyacá,QU?PAMA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,RIONEGRO,Desconocida,Desconocido,No aplica,1
0,Valle del Cauca,BUENAVENTURA,Desconocida,Desconocido,No aplica,1
0,Antioquia,MEDELL?N,Desconocida,Desconocido,No aplica,1
0,Cauca,PUERTO TEJADA,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,Magdalena,CI�NAGA,Desconocida,Desconocido,No aplica,1
0,Sucre,SINCELEJO,Desconocida,Desconocido,No aplica,1
0,Magdalena,SANTA MARTA,Desconocida,Grupo Paramilitar,No Identificado,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Cesar,VALLEDUPAR,Desconocida,Grupo Armado No Identificado,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Putumayo,MOCOA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Guaviare,EL RETORNO,Desconocida,Desconocido,No aplica,1
0,Magdalena,SANTA MARTA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Armado No Identificado,No aplica,1
0,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Posdesmovilizaci�n,No Identificado,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Caquetá,SAN VICENTE DEL CAGU?N,Desconocida,Desconocido,No aplica,1
0,Huila,NEIVA,Desconocida,Desconocido,No aplica,1
0,Atlántico,BARRANQUILLA,Desconocida,Desconocido,No aplica,1
0,Tolima,IBAGU�,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Cauca,ROSAS,Desconocida,Desconocido,No aplica,1
0,Antioquia,CHIGOROD?,Desconocida,Desconocido,No aplica,1
0,Casanare,SAN LUIS DE PALENQUE,Desconocida,Desconocido,No aplica,1
0,Antioquia,SABANALARGA,Desconocida,Desconocido,No aplica,1
0,Cauca,PIENDAM?,Desconocida,Desconocido,No aplica,1
0,Tolima,CHAPARRAL,Desconocida,Desconocido,No aplica,1
0,Putumayo,PUERTO AS?S,Desconocida,Desconocido,No aplica,1
0,Antioquia,ITAG�?,Desconocida,Desconocido,No aplica,1
0,Sucre,SINCELEJO,Desconocida,Grupo Paramilitar,No Identificado,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,Valle del Cauca,RIOFR?O,Desconocida,Desconocido,No aplica,1
0,Antioquia,YARUMAL,Desconocida,Desconocido,No aplica,1
0,Antioquia,MARINILLA,Desconocida,Desconocido,No aplica,1
0,Valle del Cauca,Bolívar,Desconocida,Desconocido,No aplica,1
0,Antioquia,ABEJORRAL,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,EL SANTUARIO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,Bolívar,EL CARMEN DE Bolívar,Desconocida,Desconocido,No aplica,1
0,Guaviare,EL RETORNO,Desconocida,Desconocido,No aplica,1
0,Cesar,CHIRIGUAN?,Desconocida,Desconocido,No aplica,1
0,"Bogotá D.C.","Bogotá D.C.",Desconocida,Desconocido,No aplica,1
0,Córdoba,MONTER?A,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Valle del Cauca,TULU?,Desconocida,Desconocido,No aplica,1
0,Antioquia,YOND?,Desconocida,Desconocido,No aplica,1
0,Antioquia,TURBO,Desconocida,Desconocido,No aplica,1
0,Antioquia,YOND?,Desconocida,Desconocido,No aplica,1
0,Casanare,SAN LUIS DE PALENQUE,Desconocida,Desconocido,No aplica,1
0,Guaviare,SAN JOS� DEL Guaviare,Desconocida,Desconocido,No aplica,1
0,Cesar,BECERRIL,Desconocida,Desconocido,No aplica,1
0,Antioquia,GRANADA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Atlántico,SOLEDAD,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Armado No Identificado,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,SEGOVIA,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Risaralda,SANTUARIO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Desconocido,No aplica,1
0,Antioquia,URRAO,Desconocida,Desconocido,No aplica,1
0,SIN INFORMACION,SIN INFORMACION,Desconocida,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
0,Sucre,SINCELEJO,Desconocida,Desconocido,No aplica,1
0,Putumayo,VALLE DEL GUAMUEZ,Desconocida,Desconocido,No aplica,1
0,Antioquia,SONS?N,Desconocida,Desconocido,No aplica,1
0,Tolima,ROVIRA,Desconocida,Guerrilla,No Identificada,1
0,Valle del Cauca,BUGALAGRANDE,Desconocida,Grupo Paramilitar,No Identificado,1
1959,Cauca,PUERTO TEJADA,Asalto,Bandolerismo,No identificado,1
1960,Huila,PALERMO,Desconocida,Desconocido,No aplica,1
1960,Valle del Cauca,OBANDO,Asalto,Bandolerismo,No identificado,1
1961,Tolima,VENADILLO,Asalto,Bandolerismo,No identificado,1
1961,SIN INFORMACION,SIN INFORMACION,Desconocida,Bandolerismo,Bandolerismo Revolucionario,1
1962,Sucre,COROZAL,Desconocida,Desconocido,No aplica,1
1962,Valle del Cauca,CALI,Retenci�n,Grupo Armado No Identificado,No aplica,1
1962,Sucre,TOL? VIEJO,Asalto,Bandolerismo,No Identificado,2
1962,Sucre,TOL? VIEJO,Asalto,Bandolerismo,No Identificado,2
1962,Antioquia,RETIRO,Asalto,Bandolerismo,No Identificado,1
1963,Tolima,COELLO,Asalto,Bandolerismo,Bandolerismo Revolucionario,5
1964,Chocó,RIOSUCIO,Desconocida,Guerrilla,No Identificada,1
1965,Tolima,PLANADAS,Asalto,Guerrilla,FARC,2
1965,Tolima,DOLORES,Asalto,Bandolerismo,Otro,1
1965,Caquetá,FLORENCIA,Asalto,Bandolerismo,No Identificado,2
1965,Tolima,ROVIRA,Asalto,Bandolerismo,Bandolerismo Liberal,1
1966,Antioquia,ABEJORRAL,Desconocida,Desconocido,No aplica,1
1968,Putumayo,PUERTO AS?S,Desconocida,Guerrilla,No Identificada,1
1968,Cesar,VALLEDUPAR,Asalto,Bandolerismo,No identificado,1
1971,Antioquia,TARAZ?,Desconocida,Guerrilla,No Identificada,1
1973,Caquetá,PUERTO RICO,Desconocida,Guerrilla,No Identificada,1
1974,Risaralda,PEREIRA,Desconocida,Desconocido,No aplica,1
1975,Santander,CABRERA,Desconocida,Desconocido,No aplica,1
1976,Cundinamarca,FUSAGASUG?,Desconocida,Guerrilla,M-19,1
1976,"Bogotá D.C.","Bogotá D.C.",Retenci�n,Agente del Estado,No Identificado,1
1977,Antioquia,RETIRO,Desconocida,Desconocido,No aplica,1
1977,Bolívar,CARTAGENA DE INDIAS,Asalto,Agente del Estado - Grupo Paramilitar,,2
1977,Caquetá,PUERTO RICO,Desconocida,Desconocido,No aplica,1
1978,Tolima,RONCESVALLES,Retenci�n,Agente del Estado,Ej�rcito Nacional,1
1978,SIN INFORMACION,SIN INFORMACION,Retenci�n,Agente del Estado,Ej�rcito Nacional,1
1978,Antioquia,TURBO,Coerci�n,Agente del Estado,Ej�rcito Nacional,1
1978,Antioquia,MEDELL?N,Desconocida,Grupo Armado No Identificado,No aplica,1
1979,Santander,SANTA HELENA DEL OP?N,Asalto,Agente del Estado,Ej�rcito Nacional,1
1979,Boyacá,PUERTO Boyacá,Otra �Cu�l?,Agente del Estado,Ej�rcito Nacional,1
1980,Córdoba,PUERTO LIBERTADOR,Desconocida,Guerrilla,No Identificada,1
1980,Nariño,SAMANIEGO,Desconocida,Desconocido,No aplica,1
1980,Tolima,SAN SEBASTI?N DE MARIQUITA,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,1
1981,Tolima,SIN INFORMACION,Interceptaci�n,Guerrilla,No Identificada,1
1981,Sucre,CAIMITO,Desconocida,Grupo Paramilitar,No Identificado,1
1981,Santander,FLORI?N,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,1
1982,"Bogotá D.C.","Bogotá D.C.",Desconocida,Guerrilla,No Identificada,1
1982,Huila,LA PLATA,Desconocida,Guerrilla,No Identificada,1
1982,Santander,LA PAZ,Desconocida,Guerrilla,FARC,1
1982,Cesar,CURUMAN?,Desconocida,Guerrilla,No Identificada,1
1982,Cauca,Bolívar,Desconocida,Guerrilla,No Identificada,1
1983,Cauca,EL TAMBO,Desconocida,Guerrilla,No Identificada,1
1984,Santander,CIMITARRA,Asalto,Agente del Estado - Grupo Paramilitar,,1
1984,Nariño,POLICARPA,Desconocida,Guerrilla,No Identificada,1
1985,Cauca,SAN SEBASTI?N,Desconocida,Guerrilla,No Identificada,1
1985,Cesar,AGUACHICA,Desconocida,Guerrilla,No Identificada,1
1985,Antioquia,SAN FRANCISCO,Desconocida,Guerrilla,No Identificada,1
1985,Santander,SAN VICENTE DE CHUCUR?,Desconocida,Desconocido,No aplica,1
1985,Meta,LA MACARENA,Desconocida,Guerrilla,No Identificada,1
1985,Nariño,LA CRUZ,Desconocida,Guerrilla,No Identificada,1
1985,Cundinamarca,LA MESA,Desconocida,Desconocido,No aplica,1
1985,Norte de Santander,CONVENCI?N,Desconocida,Guerrilla,No Identificada,1
1985,Cesar,SAN ALBERTO,Desconocida,Guerrilla,No Identificada,1
1985,Santander,GIR?N,Desconocida,Guerrilla,No Identificada,1
