id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
197296,2003,Tolima,ICONONZO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197297,2003,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Grupo Armado No Identificado,No aplica,0
197298,2003,Bolívar,CLEMENCIA,Sabotaje,Guerrilla,No Identificada,0
197299,2003,Casanare,NUNCH?A,Quema de Veh�culos,Guerrilla,ELN,0
197300,2003,Risaralda,GU?TICA,Quema de Veh�culos,Guerrilla,FARC,0
197301,2003,Tolima,IBAGU�,Quema de Veh�culos,Guerrilla,FARC,0
197302,2003,Tolima,IBAGU�,Quema de Veh�culos,Guerrilla,FARC,0
197303,2003,Chocó,EL CARMEN DE ATRATO,Quema de Veh�culos,Guerrilla,ELN,0
197304,2003,Antioquia,MEDELL?N,Ataque a Instituciones,Desconocido,No aplica,0
197305,2003,Guaviare,CALAMAR,Ataque a Propiedad,Agente del Estado - Grupo Paramilitar,,0
197306,2003,Atlántico,CANDELARIA,Ataque a Propiedad,Guerrilla,FARC,0
197307,2003,Meta,SAN JUAN DE ARAMA,Atentado,Guerrilla,FARC,0
197308,2003,Atlántico,BARRANQUILLA,Atentado,Guerrilla,No Identificada,0
197309,2003,Guaviare,SAN JOS� DEL Guaviare,Acci�n B�lica,Guerrilla,FARC,0
197310,2003,Huila,HOBO,Sabotaje,Guerrilla,FARC,0
197311,2003,Meta,GRANADA,Quema de Veh�culos,Guerrilla,FARC,0
197312,2003,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Desconocido,No aplica,0
197314,2003,Antioquia,TARAZ?,Atentado,Grupo Armado No Dirimido,,0
197316,2003,Chocó,ALTO BAUD?,Ataque a Propiedad,Guerrilla,No Identificada,0
197317,2003,Arauca,SARAVENA,Sabotaje,Guerrilla,No Identificada,0
197318,2004,Magdalena,TENERIFE,Ataque a Propiedad,Guerrilla,FARC,0
197319,2004,Arauca,CRAVO NORTE,Ataque a Propiedad,Guerrilla,FARC,0
197320,2004,Antioquia,LIBORINA,Desconocida,Grupo Paramilitar,No Identificado,0
197321,2004,Arauca,TAME,Acci�n B�lica,Guerrilla,FARC,0
197323,2004,Valle del Cauca,FLORIDA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197324,2004,Arauca,TAME,Sabotaje,Guerrilla,FARC,0
197325,2004,Putumayo,SAN MIGUEL,Sabotaje,Guerrilla,FARC,0
197326,2004,Putumayo,ORITO,Sabotaje,Guerrilla,FARC,0
197327,2004,Norte de Santander,BOCHALEMA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197328,2004,Norte de Santander,BOCHALEMA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197329,2004,Sucre,SAN LUIS DE SINC�,Ataque a Propiedad,Guerrilla,FARC,0
197330,2004,Antioquia,MEDELL?N,Ataque a Propiedad,Guerrilla,FARC,0
197331,2004,QUINDIO,CALARC?,Ataque a Propiedad,Guerrilla,No Identificada,0
197332,2004,Arauca,Arauca,Sabotaje,Guerrilla,ELN,0
197333,2004,Arauca,Arauca,Acci�n B�lica,Guerrilla,No Identificada,0
197334,2004,Antioquia,SAN CARLOS,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197335,2004,Arauca,ARAUQUITA,Quema de Veh�culos,Guerrilla,FARC,0
197337,2004,Santander,SABANA DE TORRES,Sabotaje,Guerrilla,ELN,0
197339,2004,Arauca,FORTUL,Sabotaje,Guerrilla,FARC,0
197340,2004,Arauca,ARAUQUITA,Sabotaje,Guerrilla,FARC,0
197341,2004,Tolima,CAJAMARCA,Quema de Veh�culos,Guerrilla,FARC,0
197342,2004,QUINDIO,CALARC?,Quema de Veh�culos,Guerrilla,FARC,0
197344,2004,Sucre,SAN ONOFRE,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197345,2004,Cauca,CORINTO,Quema de Veh�culos,Grupo Armado No Dirimido,,0
197346,2004,Putumayo,MOCOA,Sabotaje,Guerrilla,FARC,0
197347,2004,Putumayo,SAN MIGUEL,Sabotaje,Guerrilla,FARC,0
197348,2004,"Bogotá D.C.","Bogotá D.C.",Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197349,2004,Huila,PITALITO,Sabotaje,Guerrilla,FARC,0
197350,2004,Putumayo,MOCOA,Sabotaje,Guerrilla,FARC,0
197351,2004,Sucre,SINCELEJO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197352,2004,Tolima,CAJAMARCA,Quema de Veh�culos,Guerrilla,FARC,0
197353,2004,Meta,PUERTO L?PEZ,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197354,2004,Arauca,SARAVENA,Sabotaje,Guerrilla,ELN,0
197355,2004,Putumayo,SAN MIGUEL,Sabotaje,Guerrilla,FARC,0
197356,2004,Nariño,BARBACOAS,Acci�n B�lica,Agente del Estado,Fuerza A�rea,0
197359,2004,Antioquia,CAMPAMENTO,Sabotaje,Guerrilla,FARC,0
197360,2004,Arauca,TAME,Sabotaje,Guerrilla,FARC,0
197361,2004,Antioquia,YARUMAL,Sabotaje,Guerrilla,FARC,0
197362,2004,Antioquia,ANGOSTURA,Sabotaje,Guerrilla,FARC,0
197363,2004,Norte de Santander,TIB?,Ataque a Propiedad,Guerrilla,ELN,1
197364,2004,Córdoba,MONTER?A,Ataque a Propiedad,Desconocido,No aplica,0
197365,2004,Chocó,TAD?,Quema de Veh�culos,Guerrilla,FARC,0
197366,2004,Antioquia,COCORN?,Quema de Veh�culos,Guerrilla,FARC,0
197367,2004,Chocó,TAD?,Quema de Veh�culos,Guerrilla,FARC,0
197368,2004,Bolívar,EL CARMEN DE Bolívar,Ataque a Instituciones,Guerrilla,No Identificada,0
197369,2004,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,FARC,0
197370,2004,Antioquia,GRANADA,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197371,2004,Norte de Santander,TIB?,Sabotaje,Guerrilla,ELN,0
197372,2004,Valle del Cauca,TULU?,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197373,2004,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Guerrilla,FARC,0
197374,2004,Cauca,SU?REZ,Sabotaje,Guerrilla,FARC,0
197375,2004,Cauca,EL TAMBO,Sabotaje,Guerrilla,FARC,0
197376,2004,Meta,PUERTO RICO,Ataque a Instituciones,Guerrilla,FARC,0
197377,2004,Antioquia,ABEJORRAL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197378,2004,Bolívar,SAN JUAN NEPOMUCENO,Ataque a Propiedad,Guerrilla,FARC,0
197379,2004,Bolívar,SAN JUAN NEPOMUCENO,Ataque a Propiedad,Guerrilla,FARC,0
197380,2004,Tolima,GUAMO,Sabotaje,Guerrilla,FARC,0
197381,2004,Caquetá,BEL�N DE LOS ANDAQU?ES,Ataque a Propiedad,Guerrilla,No Identificada,0
197382,2004,Antioquia,SANTA F� DE Antioquia,Quema de Veh�culos,Guerrilla,FARC,0
197383,2004,Antioquia,MEDELL?N,Quema de Veh�culos,Guerrilla,FARC,0
197384,2004,Antioquia,GIRALDO,Quema de Veh�culos,Guerrilla,FARC,0
197385,2004,Antioquia,SAN RAFAEL,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197386,2004,Antioquia,ABEJORRAL,Sabotaje,Desconocido,No aplica,0
197387,2004,Atlántico,BARRANQUILLA,Ataque a Propiedad,Guerrilla,FARC,0
197388,2004,Putumayo,ORITO,Sabotaje,Guerrilla,FARC,0
197390,2004,Sucre,CHAL?N,Quema de Veh�culos,Guerrilla,FARC,0
197391,2004,Guaviare,SAN JOS� DEL Guaviare,Quema de Veh�culos,Guerrilla,FARC,0
197392,2004,Putumayo,SAN MIGUEL,Sabotaje,Guerrilla,FARC,0
197393,2004,Cesar,LA GLORIA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197394,2004,QUINDIO,CALARC?,Quema de Veh�culos,Guerrilla,FARC,0
197395,2004,Tolima,CAJAMARCA,Quema de Veh�culos,Guerrilla,FARC,0
197396,2004,Caquetá,FLORENCIA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197397,2004,Bolívar,SANTA ROSA DEL SUR,Ataque a Propiedad,Guerrilla,ELN,0
197398,2004,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Grupo Armado No Identificado,No aplica,0
197399,2004,Cauca,Santander DE QUILICHAO,Sabotaje,Guerrilla,FARC,0
197400,2004,Antioquia,MEDELL?N,Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
197401,2004,Antioquia,APARTAD?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197402,2004,Cauca,Santander DE QUILICHAO,Sabotaje,Guerrilla,FARC,0
197403,2004,Cauca,CALDONO,Sabotaje,Guerrilla,FARC,0
197404,2004,Cesar,EL COPEY,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197405,2004,Chocó,TAD?,Quema de Veh�culos,Guerrilla,ELN,0
197406,2004,Cauca,PIENDAM?,Quema de Veh�culos,Guerrilla,FARC,0
197407,2004,Cauca,PIENDAM?,Sabotaje,Grupo Armado No Identificado,No aplica,0
197408,2004,Boyacá,PISBA,Acci�n B�lica,Guerrilla,FARC,0
197409,2004,Boyacá,PISBA,Ataque a Instituciones,Guerrilla,FARC,0
197410,2004,Norte de Santander,TIB?,Sabotaje,Grupo Armado No Identificado,No aplica,0
197411,2004,Cauca,CAJIB?O,Quema de Veh�culos,Guerrilla,FARC,0
197412,2004,Casanare,VILLANUEVA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197413,2004,Cauca,CALDONO,Quema de Veh�culos,Guerrilla,FARC,0
197414,2004,Cauca,Santander DE QUILICHAO,Sabotaje,Guerrilla,FARC,0
197416,2004,Caldas,SAMAN?,Quema de Veh�culos,Guerrilla,FARC,0
197417,2004,Tolima,VILLAHERMOSA,Acci�n B�lica,Grupo Armado No Identificado,No aplica,0
197418,2004,Bolívar,SAN JACINTO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197419,2004,Meta,VILLAVICENCIO,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197420,2004,Antioquia,SAN FRANCISCO,Quema de Veh�culos,Guerrilla,FARC,0
197421,2004,Caldas,SAMAN?,Quema de Veh�culos,Guerrilla,FARC,0
197423,2004,Antioquia,GRANADA,Quema de Veh�culos,Guerrilla,FARC,0
197424,2004,Antioquia,GRANADA,Quema de Veh�culos,Guerrilla,FARC,0
197425,2004,Bolívar,EL CARMEN DE Bolívar,Quema de Veh�culos,Guerrilla,FARC,0
197426,2004,Arauca,Arauca,Sabotaje,Grupo Armado No Identificado,No aplica,0
197427,2004,Chocó,EL CARMEN DE ATRATO,Quema de Veh�culos,Guerrilla,ELN,0
197428,2004,Chocó,EL CARMEN DE ATRATO,Acci�n B�lica,Guerrilla,ELN,0
197429,2004,Magdalena,PIVIJAY,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197430,2004,Atlántico,REPEL?N,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197431,2004,Antioquia,CAMPAMENTO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197432,2004,Arauca,ARAUQUITA,Sabotaje,Guerrilla,No Identificada,0
197433,2004,Atlántico,BARRANQUILLA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197434,2004,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
197435,2004,La Guajira,SAN JUAN DEL Cesar,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197437,2004,Tolima,PURIFICACI?N,Sabotaje,Guerrilla,FARC,0
197438,2004,Antioquia,CAICEDO,Quema de Veh�culos,Guerrilla,FARC,0
197439,2004,Caquetá,PUERTO RICO,Atentado,Guerrilla,FARC,0
197440,2004,Huila,HOBO,Sabotaje,Guerrilla,FARC,0
197441,2004,Antioquia,CAICEDO,Quema de Veh�culos,Guerrilla,FARC,0
197442,2004,Casanare,YOPAL,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197443,2004,Bolívar,SAN JACINTO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197444,2004,Meta,SAN JUAN DE ARAMA,Quema de Veh�culos,Guerrilla,FARC,0
197445,2004,Norte de Santander,TIB?,Sabotaje,Guerrilla,FARC,0
197446,2004,Meta,MESETAS,Quema de Veh�culos,Guerrilla,FARC,0
197447,2004,Tolima,VENADILLO,Quema de Veh�culos,Guerrilla,FARC,0
197448,2004,Tolima,ALVARADO,Quema de Veh�culos,Guerrilla,FARC,0
197449,2004,Casanare,YOPAL,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197451,2004,Valle del Cauca,CALI,Ataque a Propiedad,Guerrilla,FARC,0
197452,2004,Arauca,ARAUQUITA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197453,2004,Sucre,SAN LUIS DE SINC�,Sabotaje,Guerrilla,FARC,0
197454,2004,Antioquia,SANTA F� DE Antioquia,Quema de Veh�culos,Guerrilla,FARC,0
197455,2004,Meta,EL CASTILLO,Ataque a Propiedad,Guerrilla,FARC,0
197457,2004,Putumayo,ORITO,Sabotaje,Guerrilla,FARC,0
197458,2004,Huila,GARZ?N,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197459,2004,Arauca,ARAUQUITA,Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
197460,2004,Valle del Cauca,BUENAVENTURA,Quema de Veh�culos,Guerrilla,FARC,0
197461,2004,Valle del Cauca,CALI,Acci�n B�lica,Guerrilla,No Identificada,0
197462,2004,Valle del Cauca,BUENAVENTURA,Quema de Veh�culos,Guerrilla,FARC,0
197463,2004,Arauca,ARAUQUITA,Ataque a Instituciones,Guerrilla,No Identificada,0
197465,2004,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,FARC,0
197466,2004,"Bogotá D.C.","Bogotá D.C.",Ataque a Organizaciones,Grupo Paramilitar,No Identificado,0
197467,2004,Antioquia,EL CARMEN DE VIBORAL,Ataque a Propiedad,Guerrilla,No Identificada,0
197468,2004,Valle del Cauca,CALI,Desconocida,Guerrilla,No Identificada,0
197469,2004,Tolima,MELGAR,Quema de Veh�culos,Guerrilla,FARC,0
197470,2004,Arauca,TAME,Quema de Veh�culos,Guerrilla,ELN,0
197471,2004,Arauca,FORTUL,Sabotaje,Guerrilla,No Identificada,0
197472,2004,Tolima,SU?REZ,Quema de Veh�culos,Guerrilla,FARC,0
197473,2004,Arauca,TAME,Atentado,Guerrilla,FARC,0
197474,2004,Chocó,TAD?,Quema de Veh�culos,Guerrilla,FARC,0
197475,2004,Chocó,N?VITA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197479,2004,Antioquia,COCORN?,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197480,2004,"Bogotá D.C.","Bogotá D.C.",Ataque a Instituciones,Agente del Estado,Polic�a Nacional,0
197481,2004,Caquetá,PUERTO RICO,Ataque a Propiedad,Guerrilla,FARC,0
197482,2004,Cauca,TORIB?O,Ataque a Propiedad,Guerrilla,FARC,0
197483,2004,Antioquia,APARTAD?,Ataque a Propiedad,Agente del Estado - Grupo Paramilitar,,0
197484,2004,Santander,BUCARAMANGA,Ataque a Propiedad,Guerrilla,No Identificada,0
197485,2004,Arauca,SARAVENA,Sabotaje,Guerrilla,FARC,0
197486,2004,Antioquia,CONCEPCI?N,Ataque a Propiedad,Desconocido,No aplica,0
197487,2004,QUINDIO,CALARC?,Quema de Veh�culos,Guerrilla,FARC,0
197488,2004,Valle del Cauca,BUENAVENTURA,Quema de Veh�culos,Guerrilla,FARC,0
197489,2004,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,FARC,0
197491,2004,Chocó,QUIBD?,Quema de Veh�culos,Guerrilla,FARC,0
197492,2004,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Desconocido,No aplica,0
197493,2004,Antioquia,GRANADA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197494,2004,Antioquia,PE�OL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197495,2004,Antioquia,GIRARDOTA,Ataque a Propiedad,Agente del Estado,Polic�a Nacional,0
197496,2004,Cauca,BUENOS AIRES,Quema de Veh�culos,Guerrilla,FARC,0
197497,2004,Antioquia,SAN RAFAEL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197498,2004,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Grupo Armado No Identificado,No aplica,0
197499,2004,Guaviare,SAN JOS� DEL Guaviare,Quema de Veh�culos,Guerrilla,FARC,0
197501,2004,Antioquia,CARAMANTA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197503,2004,Antioquia,SAN RAFAEL,Quema de Veh�culos,Guerrilla,FARC,0
197504,2004,Guaviare,SAN JOS� DEL Guaviare,Quema de Veh�culos,Guerrilla,FARC,0
197506,2004,Bolívar,BARRANCO DE LOBA,Ataque a Propiedad,Guerrilla,No Identificada,0
197507,2004,Arauca,ARAUQUITA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197508,2004,Antioquia,SAN CARLOS,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197509,2004,Caldas,MANZANARES,Quema de Veh�culos,Guerrilla,FARC,0
197510,2004,Caldas,PENSILVANIA,Quema de Veh�culos,Guerrilla,FARC,0
197512,2004,Antioquia,APARTAD?,Atentado,Guerrilla,FARC,0
197513,2004,Antioquia,APARTAD?,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,1
197514,2004,Antioquia,APARTAD?,Ataque a Propiedad,Guerrilla,FARC,0
197515,2004,Antioquia,APARTAD?,Atentado,Guerrilla,FARC,0
197516,2004,Bolívar,SAN PABLO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197517,2004,Antioquia,SAN RAFAEL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197518,2004,Sucre,MORROA,Sabotaje,Guerrilla,FARC,0
197519,2004,Sucre,SAN JUAN DE BETULIA,Sabotaje,Guerrilla,FARC,0
197520,2004,Meta,PUERTO GAIT?N,Quema de Veh�culos,Guerrilla,FARC,0
197521,2004,Sucre,SAN JUAN DE BETULIA,Ataque a Propiedad,Guerrilla,FARC,0
197522,2004,Antioquia,PE�OL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197523,2004,Nariño,FUNES,Sabotaje,Guerrilla,FARC,0
197524,2004,Antioquia,GUATAP�,Quema de Veh�culos,Guerrilla,FARC,0
197525,2004,Magdalena,PLATO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197526,2004,Bolívar,SAN JUAN NEPOMUCENO,Ataque a Propiedad,Guerrilla,FARC,0
197527,2004,Bolívar,SAN JUAN NEPOMUCENO,Sabotaje,Guerrilla,FARC,0
197528,2004,Caldas,MARULANDA,Ataque a Propiedad,Guerrilla,FARC,0
197529,2004,Cundinamarca,RICAURTE,Sabotaje,Guerrilla,No Identificada,0
197530,2004,Magdalena,PLATO,Sabotaje,Guerrilla,FARC,0
197531,2004,Antioquia,SAN ROQUE,Sabotaje,Grupo Armado No Identificado,No aplica,0
197532,2004,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Guerrilla,FARC,0
197533,2004,Caldas,SUP?A,Sabotaje,Grupo Armado No Identificado,No aplica,0
197534,2004,Bolívar,ZAMBRANO,Ataque a Propiedad,Guerrilla,No Identificada,0
197535,2004,Putumayo,SIBUNDOY,Sabotaje,Guerrilla,FARC,0
197537,2004,Antioquia,SAN RAFAEL,Quema de Veh�culos,Guerrilla,FARC,0
197538,2004,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Desconocido,No aplica,0
197539,2004,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197540,2004,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197541,2004,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
197542,2004,"Bogotá D.C.","Bogotá D.C.",Quema de Veh�culos,Desconocido,No aplica,0
197544,2004,Sucre,SINCELEJO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197545,2004,Norte de Santander,C?CUTA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
197546,2004,Bolívar,CARTAGENA DE INDIAS,Sabotaje,Guerrilla,FARC,0
197547,2004,Bolívar,CARTAGENA DE INDIAS,Sabotaje,Guerrilla,No Identificada,0
197548,2004,Chocó,QUIBD?,Quema de Veh�culos,Guerrilla,ELN,0
197549,2004,Putumayo,SAN MIGUEL,Sabotaje,Guerrilla,FARC,0
197550,2004,Meta,PUERTO CONCORDIA,Quema de Veh�culos,Guerrilla,FARC,0
197552,2004,Meta,VISTAHERMOSA,Acci�n B�lica,Agente del Estado,Fuerza A�rea,0
197553,2004,Magdalena,ZONA BANANERA,Quema de Veh�culos,Guerrilla,FARC,0
197554,2004,Magdalena,CHIVOLO,Sabotaje,Guerrilla,FARC,0
197555,2004,Bolívar,SAN JUAN NEPOMUCENO,Ataque a Propiedad,Guerrilla,FARC,0
197556,2004,Magdalena,SANTA MARTA,Quema de Veh�culos,Guerrilla,FARC,0
197557,2004,Caldas,PENSILVANIA,Sabotaje,Guerrilla,FARC,0
197558,2004,Caquetá,PUERTO RICO,Ataque a Propiedad,Guerrilla,FARC,0
197559,2004,Magdalena,SANTA MARTA,Quema de Veh�culos,Guerrilla,FARC,0
197560,2004,Putumayo,PUERTO CAICEDO,Quema de Veh�culos,Guerrilla,FARC,0
197561,2004,Putumayo,PUERTO AS?S,Quema de Veh�culos,Guerrilla,FARC,0
197562,2004,Antioquia,SAN RAFAEL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197563,2004,Santander,BARRANCABERMEJA,Ataque a Propiedad,Guerrilla,No Identificada,0
197565,2004,Caldas,SAMAN?,Sabotaje,Guerrilla,FARC,0
197566,2004,Antioquia,VALDIVIA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197567,2004,Antioquia,YARUMAL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197568,2004,Bolívar,SANTA CATALINA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197569,2004,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Guerrilla,No Identificada,0
197570,2004,Cauca,POPAY?N,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197572,2004,Nariño,PASTO,Sabotaje,Guerrilla,No Identificada,0
197573,2004,Nariño,IPIALES,Sabotaje,Guerrilla,FARC,0
197574,2004,Cauca,TOTOR?,Quema de Veh�culos,Guerrilla,FARC,0
197575,2004,Caldas,ANSERMA,Quema de Veh�culos,Guerrilla,FARC,0
197576,2004,Bolívar,SANTA CATALINA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197577,2004,Cundinamarca,LA PALMA,Quema de Veh�culos,Guerrilla,FARC,0
197578,2004,Antioquia,SAN RAFAEL,Sabotaje,Grupo Armado No Identificado,No aplica,0
197579,2004,Antioquia,COPACABANA,Sabotaje,Guerrilla,No Identificada,0
197580,2004,Caquetá,CURILLO,Quema de Veh�culos,Guerrilla,FARC,0
197582,2004,Putumayo,ORITO,Sabotaje,Guerrilla,FARC,0
197583,2004,Antioquia,SAN LUIS,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197584,2004,Antioquia,SAN LUIS,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197585,2004,Putumayo,ORITO,Sabotaje,Guerrilla,FARC,0
197586,2004,Caquetá,FLORENCIA,Sabotaje,Guerrilla,FARC,0
197588,2004,Antioquia,MEDELL?N,Ataque a Organizaciones,Desconocido,No aplica,0
197589,2004,Antioquia,MONTEBELLO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197590,2004,Antioquia,REMEDIOS,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197591,2004,Boyacá,CHITA,Ataque a Propiedad,Agente del Estado,Ej�rcito Nacional,0
197592,2004,"Bogotá D.C.","Bogotá D.C.",Atentado,Grupo Armado No Identificado,No aplica,0
197593,2004,Putumayo,MOCOA,Quema de Veh�culos,Guerrilla,FARC,0
197594,2004,Guaviare,SAN JOS� DEL Guaviare,Quema de Veh�culos,Guerrilla,FARC,0
197595,2004,Guaviare,SAN JOS� DEL Guaviare,Quema de Veh�culos,Guerrilla,FARC,0
197596,2004,Valle del Cauca,CALI,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
197597,2004,Arauca,TAME,Ataque a Propiedad,Guerrilla,FARC,0
197598,2004,Magdalena,ARACATACA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197599,2004,Santander,PIEDECUESTA,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197600,2004,Antioquia,SEGOVIA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197601,2004,Antioquia,LA UNI?N,Quema de Veh�culos,Guerrilla,FARC,0
197602,2004,Antioquia,SAN FRANCISCO,Sabotaje,Guerrilla,ELN,2
197603,2004,Nariño,PASTO,Sabotaje,Guerrilla,No Identificada,0
197604,2004,Norte de Santander,ARBOLEDAS,Sabotaje,Grupo Armado No Identificado,No aplica,0
197605,2004,Valle del Cauca,CALI,Ataque a Propiedad,Guerrilla,No Identificada,0
197606,2004,Casanare,OROCU�,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Campesinas de Meta y Vichada,0
197607,2004,Norte de Santander,EL ZULIA,Quema de Veh�culos,Guerrilla,ELN,0
197608,2004,Antioquia,SEGOVIA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197609,2004,Casanare,AGUAZUL,Quema de Veh�culos,Guerrilla,ELN,0
197610,2004,Antioquia,GUADALUPE,Sabotaje,Grupo Armado No Identificado,No aplica,0
197611,2004,Antioquia,SAN ROQUE,Sabotaje,Grupo Armado No Identificado,No aplica,0
197612,2004,Antioquia,SEGOVIA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197613,2004,Casanare,YOPAL,Quema de Veh�culos,Guerrilla,ELN,0
197614,2004,Casanare,AGUAZUL,Quema de Veh�culos,Guerrilla,ELN,0
197615,2004,Casanare,AGUAZUL,Sabotaje,Guerrilla,ELN,0
197616,2004,Caquetá,FLORENCIA,Ataque a Propiedad,Guerrilla,FARC,0
197617,2004,Huila,CAMPOALEGRE,Sabotaje,Grupo Armado No Identificado,No aplica,0
197618,2004,Arauca,SARAVENA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197619,2004,Antioquia,SAN CARLOS,Sabotaje,Grupo Armado No Identificado,No aplica,0
197620,2004,Antioquia,SEGOVIA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197621,2004,Guaviare,SAN JOS� DEL Guaviare,Quema de Veh�culos,Guerrilla,FARC,0
197622,2004,Arauca,SARAVENA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197623,2004,Meta,CUMARAL,Sabotaje,Guerrilla,FARC,0
197624,2004,Casanare,TAURAMENA,Sabotaje,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
197625,2004,Norte de Santander,TOLEDO,Sabotaje,Grupo Armado No Identificado,No aplica,0
197626,2004,Norte de Santander,EL TARRA,Sabotaje,Grupo Armado No Identificado,No aplica,0
197627,2004,Nariño,SAN ANDR�S DE TUMACO,Sabotaje,Guerrilla,FARC,0
197628,2004,Antioquia,MEDELL?N,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
